1615106700000,50549.99000000,50587.51000000,50370.00000000,50383.09000000,598.61822400,1615107599999,30220915.17079992,17281,289.26712500,14604137.71961629,0
1615107600000,50384.11000000,50613.42000000,50384.11000000,50580.88000000,608.41782400,1615108499999,30740581.01813161,16639,305.95075500,15457274.54862582,0
1615108500000,50580.88000000,50872.82000000,50518.09000000,50774.31000000,1422.92976400,1615109399999,72222663.81072640,24071,533.90990600,27089169.44786238,0
1615109400000,50774.31000000,51148.22000000,50688.00000000,51044.82000000,1334.57922000,1615110299999,68010471.73542205,30818,728.11639100,37118944.62340559,0
1615110300000,51040.34000000,51047.20000000,50758.13000000,50943.02000000,851.05656900,1615111199999,43309062.13129447,21053,386.83303200,19685121.54882156,0
1615111200000,50942.82000000,50985.84000000,50776.82000000,50885.35000000,693.09079900,1615112099999,35232565.17843998,19017,337.66402000,17164546.06890766,0
1615112100000,50882.79000000,50896.99000000,50658.51000000,50709.15000000,676.76961600,1615112999999,34380300.16547977,17926,323.08703900,16413009.19901240,0
1615113000000,50713.27000000,50808.99000000,50448.30000000,50480.16000000,914.63990100,1615113899999,46289487.25352771,24428,404.34898800,20462196.19830812,0
1615113900000,50480.16000000,50710.16000000,50480.16000000,50612.92000000,541.31022400,1615114799999,27392847.94230701,15900,313.08454600,15842763.90437546,0
1615114800000,50612.92000000,50637.63000000,50472.81000000,50602.73000000,485.49267300,1615115699999,24546308.69465815,24699,261.53514700,13223950.78095980,0
1615115700000,50602.72000000,50819.38000000,50544.26000000,50640.00000000,486.97383000,1615116599999,24676434.30526012,23250,250.13902700,12676390.46993706,0
1615116600000,50640.00000000,50899.22000000,50632.18000000,50766.00000000,713.05139400,1615117499999,36209898.11085709,24341,293.94931600,14926870.20161024,0
1615117500000,50766.00000000,50791.36000000,50534.00000000,50705.52000000,372.75581800,1615118399999,18880091.58174313,23191,160.83887400,8147046.81675387,0
1615118400000,50705.52000000,50821.09000000,50625.47000000,50753.94000000,453.76084500,1615119299999,23028049.03872260,24278,232.09866200,11779113.47076863,0
1615119300000,50753.95000000,50760.74000000,50391.19000000,50485.75000000,573.99317600,1615120199999,29006966.05717784,27152,259.26330900,13102246.18402561,0
1615120200000,50485.74000000,50736.83000000,50476.10000000,50709.12000000,448.35141200,1615121099999,22694353.38536955,23072,259.95622500,13157501.69575668,0
1615121100000,50709.12000000,50827.68000000,50560.53000000,50746.20000000,448.56660000,1615121999999,22754501.43451245,24363,230.78125700,11706162.34821493,0
1615122000000,50746.20000000,50779.06000000,50628.48000000,50642.10000000,358.54087500,1615122899999,18181289.47047595,19050,184.49520600,9355321.59560784,0
1615122900000,50644.72000000,50736.96000000,50504.22000000,50680.30000000,333.75797200,1615123799999,16891876.15447145,20223,157.16591400,7954376.43755007,0
1615123800000,50680.30000000,50746.19000000,50588.36000000,50739.56000000,315.57806600,1615124699999,15987502.86931139,18501,156.33925100,7920278.75897096,0
1615124700000,50739.56000000,50850.00000000,50606.14000000,50764.44000000,468.29179600,1615125599999,23764722.89931295,20427,288.47756800,14639785.04755734,0
1615125600000,50764.44000000,51250.00000000,50700.49000000,50782.47000000,1145.12386500,1615126499999,58406644.50416053,39760,675.67422100,34468775.83439608,0
1615126500000,50782.48000000,50845.72000000,50130.65000000,50388.33000000,1324.58863900,1615127399999,66842857.47475028,44668,617.99032700,31187275.22910717,0
1615127400000,50388.33000000,50500.00000000,50232.17000000,50439.13000000,601.55870600,1615128299999,30319653.19332380,25997,313.79602900,15818110.02016571,0
1615128300000,50440.93000000,50649.68000000,50437.34000000,50646.34000000,393.06729600,1615129199999,19868511.09545156,22457,204.92056900,10357830.33650288,0
1615129200000,50644.47000000,50650.00000000,50426.28000000,50618.49000000,343.33438300,1615130099999,17359620.86604172,19193,156.65342600,7921268.40053421,0
1615130100000,50618.49000000,50827.93000000,50610.99000000,50617.57000000,550.76102900,1615130999999,27929171.39167634,22880,287.86922800,14599429.40143212,0
1615131000000,50617.58000000,50709.96000000,50375.00000000,50471.42000000,462.69248500,1615131899999,23388243.26650657,21789,209.78445700,10606858.37482728,0
1615131900000,50471.41000000,50606.00000000,50454.25000000,50585.23000000,354.96904300,1615132799999,17943535.27579621,19099,177.53183000,8973961.56510769,0
1615132800000,50585.23000000,51010.30000000,50585.23000000,50860.01000000,1010.69333500,1615133699999,51347294.55267092,38919,547.24523100,27803296.55061325,0
1615133700000,50860.00000000,50950.00000000,50739.62000000,50766.73000000,528.35476600,1615134599999,26863787.39624588,26680,274.51615000,13957543.43730602,0
1615134600000,50766.73000000,51100.00000000,50766.73000000,51092.85000000,950.38080900,1615135499999,48444797.64861024,31693,561.66586500,28628982.62496574,0
1615135500000,51092.85000000,51352.10000000,51029.86000000,51052.90000000,1090.63908000,1615136399999,55823062.09050173,45199,545.42246200,27917159.52586468,0
1615136400000,51052.89000000,51201.00000000,50934.81000000,50944.02000000,858.22724000,1615137299999,43831916.12645226,26825,351.19363500,17930682.47469681,0
1615137300000,50944.02000000,51060.00000000,50927.01000000,50995.62000000,406.48295800,1615138199999,20728402.83758326,16242,193.53829400,9869808.10325053,0
1615138200000,50995.62000000,51040.00000000,50918.78000000,50964.51000000,315.49333800,1615139099999,16080874.44785472,12305,152.88868200,7793619.25968475,0
1615139100000,50964.50000000,51084.52000000,50757.59000000,51075.93000000,600.24908400,1615139999999,30548146.58094823,16750,306.91373000,15621785.09207565,0
1615140000000,51075.92000000,51085.71000000,50800.00000000,50889.99000000,420.40429100,1615140899999,21402379.59251562,12035,166.35201700,8467919.66749783,0
1615140900000,50890.00000000,50894.26000000,50550.00000000,50651.36000000,597.24140500,1615141799999,30280972.70953957,16387,237.23141900,12028693.84794539,0
1615141800000,50651.36000000,50739.97000000,50612.79000000,50639.41000000,270.73648700,1615142699999,13719677.82104527,10601,130.83252900,6630181.21091038,0
1615142700000,50639.41000000,50699.50000000,50368.20000000,50412.31000000,616.89049000,1615143599999,31168267.71650299,16114,288.73652600,14586887.85865817,0
1615143600000,50412.31000000,50550.00000000,50250.00000000,50403.10000000,646.31553300,1615144499999,32559899.62408907,20464,294.07786800,14815156.37407939,0
1615144500000,50403.10000000,50580.21000000,50350.00000000,50459.67000000,318.82235500,1615145399999,16095203.98840877,13221,157.78339700,7965991.99910234,0
1615145400000,50459.67000000,50556.00000000,50375.20000000,50486.51000000,332.51378800,1615146299999,16785523.00517370,10948,150.79748600,7612532.55334768,0
1615146300000,50486.51000000,50489.68000000,50285.00000000,50381.68000000,346.97603200,1615147199999,17481565.78398820,11981,175.12280200,8824093.36481381,0
1615147200000,50381.69000000,50381.69000000,49758.01000000,49836.86000000,1337.55951000,1615148099999,66844286.17234744,34874,593.34678200,29640056.48896159,0
1615148100000,49840.84000000,49971.95000000,49767.68000000,49802.16000000,560.63284400,1615148999999,27963941.12403571,16097,310.93570100,15509891.09237142,0
1615149000000,49803.56000000,50115.08000000,49802.74000000,49962.25000000,463.75344400,1615149899999,23177015.08826882,14608,247.61335100,12375555.54549464,0
1615149900000,49958.46000000,50117.00000000,49894.74000000,50036.64000000,278.41809300,1615150799999,13925150.16311918,10403,140.08130900,7005890.29064865,0
1615150800000,50036.63000000,50068.22000000,49835.08000000,49848.76000000,367.50302700,1615151699999,18364302.31613880,12027,185.27628700,9259130.92739630,0
1615151700000,49848.76000000,50073.17000000,49833.08000000,49973.94000000,444.80348800,1615152599999,22229810.44886923,12515,223.15243800,11152179.75555533,0
